"collection_id","username","sample_id","captured_at","gps_text","wifi_count","bssid","ssid","rssi_dbm","frequency_mhz","channel","band","security","wifi_standard"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","14:ca:56:f5:f9:22","Clara wifi_5G","-44","5520","104","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","14:ca:56:f5:f9:21","Clara wifi_2.4G","-63","2442","7","2.4 GHz","[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","b8:5d:c3:02:68:98","Trent_2.4G","-67","2427","4","2.4 GHz","[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","58:d3:12:b0:a7:3c","BKK Ross_2.4G","-78","2452","9","2.4 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","5a:d3:12:40:a7:3d","<hidden>","-83","5280","56","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","fe:12:2c:d7:6a:10","ThinkSociety_FL4_5G","-85","5240","48","5 GHz","[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","20:08:89:13:6a:fe","Sunsanee 2.4G","-85","2472","13","2.4 GHz","[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","58:d3:12:b0:a7:3d","BKK Ross_5G","-85","5280","56","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","0c:01:4b:45:da:d7","3197/083_5G","-86","5500","100","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","0e:01:4b:45:da:d7","<hidden>","-87","5500","100","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","0c:01:4b:45:da:d6","3197/083_2.4G","-87","2447","8","2.4 GHz","[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","22:08:89:73:6a:fe","<hidden>","-87","2472","13","2.4 GHz","[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","9c:63:5b:74:4a:a7","Irin salon5G","-87","5320","64","5 GHz","[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","0e:01:4b:4f:59:47","<hidden>","-88","5300","60","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","f4:e8:4f:55:df:6b","YMKT_5G","-88","5560","112","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","9e:63:5b:44:4a:a7","<hidden>","-88","5320","64","5 GHz","[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","b8:5d:c3:02:68:9c","Trent_5G","-91","5500","100","5 GHz","[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","c1792deb-2be4-49fb-96a4-6d610f85a75c","2026-04-03 01:35:25","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","0c:01:4b:3f:59:47","SINSANTI 5G","-91","5300","60","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","14:ca:56:f5:f9:22","Clara wifi_5G","-44","5520","104","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","14:ca:56:f5:f9:21","Clara wifi_2.4G","-63","2442","7","2.4 GHz","[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","b8:5d:c3:02:68:98","Trent_2.4G","-67","2427","4","2.4 GHz","[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","58:d3:12:b0:a7:3c","BKK Ross_2.4G","-78","2452","9","2.4 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","5a:d3:12:40:a7:3d","<hidden>","-83","5280","56","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","fe:12:2c:d7:6a:10","ThinkSociety_FL4_5G","-85","5240","48","5 GHz","[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","20:08:89:13:6a:fe","Sunsanee 2.4G","-85","2472","13","2.4 GHz","[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","58:d3:12:b0:a7:3d","BKK Ross_5G","-85","5280","56","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","0c:01:4b:45:da:d7","3197/083_5G","-86","5500","100","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","0e:01:4b:45:da:d7","<hidden>","-87","5500","100","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","0c:01:4b:45:da:d6","3197/083_2.4G","-87","2447","8","2.4 GHz","[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","22:08:89:73:6a:fe","<hidden>","-87","2472","13","2.4 GHz","[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","9c:63:5b:74:4a:a7","Irin salon5G","-87","5320","64","5 GHz","[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","0e:01:4b:4f:59:47","<hidden>","-88","5300","60","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","f4:e8:4f:55:df:6b","YMKT_5G","-88","5560","112","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","9e:63:5b:44:4a:a7","<hidden>","-88","5320","64","5 GHz","[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","b8:5d:c3:02:68:9c","Trent_5G","-91","5500","100","5 GHz","[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","aa90cf26-8547-44cc-87dc-7252689d1ea3","2026-04-03 01:35:26","Lat: 13.6807076, Lng: 100.6099783, Accuracy: 100.0m","18","0c:01:4b:3f:59:47","SINSANTI 5G","-91","5300","60","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","14:ca:56:f5:f9:22","Clara wifi_5G","-44","5520","104","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","14:ca:56:f5:f9:21","Clara wifi_2.4G","-63","2442","7","2.4 GHz","[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","b8:5d:c3:02:68:98","Trent_2.4G","-67","2427","4","2.4 GHz","[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","58:d3:12:b0:a7:3c","BKK Ross_2.4G","-78","2452","9","2.4 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","5a:d3:12:40:a7:3d","<hidden>","-83","5280","56","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","fe:12:2c:d7:6a:10","ThinkSociety_FL4_5G","-85","5240","48","5 GHz","[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","20:08:89:13:6a:fe","Sunsanee 2.4G","-85","2472","13","2.4 GHz","[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","58:d3:12:b0:a7:3d","BKK Ross_5G","-85","5280","56","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","0c:01:4b:45:da:d7","3197/083_5G","-86","5500","100","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","0e:01:4b:45:da:d7","<hidden>","-87","5500","100","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","0c:01:4b:45:da:d6","3197/083_2.4G","-87","2447","8","2.4 GHz","[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","22:08:89:73:6a:fe","<hidden>","-87","2472","13","2.4 GHz","[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","9c:63:5b:74:4a:a7","Irin salon5G","-87","5320","64","5 GHz","[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","0e:01:4b:4f:59:47","<hidden>","-88","5300","60","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","f4:e8:4f:55:df:6b","YMKT_5G","-88","5560","112","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","9e:63:5b:44:4a:a7","<hidden>","-88","5320","64","5 GHz","[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","b8:5d:c3:02:68:9c","Trent_5G","-91","5500","100","5 GHz","[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","67a8b34b-692d-48c9-aaa7-65a7ce52dc4a","2026-04-03 01:35:27","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","18","0c:01:4b:3f:59:47","SINSANTI 5G","-91","5300","60","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","2e36094d-227a-4a40-8b44-5fd8a8b863b0","2026-04-03 01:35:28","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","23","14:ca:56:f5:f9:22","Clara wifi_5G","-48","5520","104","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","2e36094d-227a-4a40-8b44-5fd8a8b863b0","2026-04-03 01:35:28","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","23","16:ca:56:45:f9:22","<hidden>","-50","5520","104","5 GHz","[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","2e36094d-227a-4a40-8b44-5fd8a8b863b0","2026-04-03 01:35:28","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","23","14:ca:56:f5:f9:21","Clara wifi_2.4G","-69","2442","7","2.4 GHz","[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","2e36094d-227a-4a40-8b44-5fd8a8b863b0","2026-04-03 01:35:28","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","23","b8:5d:c3:02:68:98","Trent_2.4G","-70","2427","4","2.4 GHz","[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS]","Unknown"
"f72ddab0-3c29-4f0b-b1a1-a5d660ff56a0","akmfirst","2e36094d-227a-4a40-8b44-5fd8a8b863b0","2026-04-03 01:35:28","Lat: 13.6810421, Lng: 100.6106281, Accuracy: 15.694m","23","20:08:89:13:6a:fe","Sunsanee 2.4G","-82","2472","13","2.4 GHz","[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS]","Unknown"
