"collection_id","username","sample_id","captured_at","gps_text","wifi_count","bssid","ssid","rssi_dbm","frequency_mhz","channel","band","security","wifi_standard"
"dc47c3cd-340b-4a0a-8957-43ecc47e7861","akmtrip","2c50b202-6c2e-4e8b-8951-018b218c8d44","2026-04-03 14:35:06","Lat: 13.740516207227028, Lng: 100.60978641823682, Accuracy: 3.7899232m","3","cc:05:77:d1:5c:50","THP_2.4G","-86","2412","1","2.4 GHz","[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS]","Unknown"
"dc47c3cd-340b-4a0a-8957-43ecc47e7861","akmtrip","a60b04b9-5c88-4862-854b-8c9260751202","2026-04-03 14:35:07","Lat: 13.740520265373695, Lng: 100.609785630106, Accuracy: 3.7870848m","3","de:0d:17:32:1c:8d","Thai Health Product","-57","5200","40","5 GHz","[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][K][V][R][ESS][WPS]","Unknown"
"dc47c3cd-340b-4a0a-8957-43ecc47e7861","akmtrip","a60b04b9-5c88-4862-854b-8c9260751202","2026-04-03 14:35:07","Lat: 13.740520265373695, Lng: 100.609785630106, Accuracy: 3.7870848m","3","de:0d:17:32:1c:8c","Thai Health Product","-65","2432","5","2.4 GHz","[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][K][V][R][ESS][WPS]","Unknown"
"dc47c3cd-340b-4a0a-8957-43ecc47e7861","akmtrip","a60b04b9-5c88-4862-854b-8c9260751202","2026-04-03 14:35:07","Lat: 13.740520265373695, Lng: 100.609785630106, Accuracy: 3.7870848m","3","cc:05:77:d1:5c:50","THP_2.4G","-86","2412","1","2.4 GHz","[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS]","Unknown"
"dc47c3cd-340b-4a0a-8957-43ecc47e7861","akmtrip","a6c8ff88-1d70-4eec-addd-1c8c21f55ac7","2026-04-03 14:35:08","Lat: 13.740524109489288, Lng: 100.60978555810328, Accuracy: 3.9079251m","3","de:0d:17:32:1c:8d","Thai Health Product","-57","5200","40","5 GHz","[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][K][V][R][ESS][WPS]","Unknown"
"dc47c3cd-340b-4a0a-8957-43ecc47e7861","akmtrip","a6c8ff88-1d70-4eec-addd-1c8c21f55ac7","2026-04-03 14:35:08","Lat: 13.740524109489288, Lng: 100.60978555810328, Accuracy: 3.9079251m","3","de:0d:17:32:1c:8c","Thai Health Product","-65","2432","5","2.4 GHz","[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][K][V][R][ESS][WPS]","Unknown"
"dc47c3cd-340b-4a0a-8957-43ecc47e7861","akmtrip","a6c8ff88-1d70-4eec-addd-1c8c21f55ac7","2026-04-03 14:35:08","Lat: 13.740524109489288, Lng: 100.60978555810328, Accuracy: 3.9079251m","3","cc:05:77:d1:5c:50","THP_2.4G","-86","2412","1","2.4 GHz","[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS]","Unknown"
"dc47c3cd-340b-4a0a-8957-43ecc47e7861","akmtrip","e8b14418-1e67-4eb5-993c-64e5f5e8356d","2026-04-03 14:35:09","Lat: 13.740531784296882, Lng: 100.60978140255307, Accuracy: 4.037288m","3","de:0d:17:32:1c:8d","Thai Health Product","-57","5200","40","5 GHz","[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][K][V][R][ESS][WPS]","Unknown"
"dc47c3cd-340b-4a0a-8957-43ecc47e7861","akmtrip","e8b14418-1e67-4eb5-993c-64e5f5e8356d","2026-04-03 14:35:09","Lat: 13.740531784296882, Lng: 100.60978140255307, Accuracy: 4.037288m","3","de:0d:17:32:1c:8c","Thai Health Product","-65","2432","5","2.4 GHz","[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][K][V][R][ESS][WPS]","Unknown"
"dc47c3cd-340b-4a0a-8957-43ecc47e7861","akmtrip","e8b14418-1e67-4eb5-993c-64e5f5e8356d","2026-04-03 14:35:09","Lat: 13.740531784296882, Lng: 100.60978140255307, Accuracy: 4.037288m","3","cc:05:77:d1:5c:50","THP_2.4G","-86","2412","1","2.4 GHz","[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS]","Unknown"
"dc47c3cd-340b-4a0a-8957-43ecc47e7861","akmtrip","ed7e945c-dfca-4a61-bfdd-5d07d2d577c5","2026-04-03 14:35:10","Lat: 13.74053909133709, Lng: 100.6097772635984, Accuracy: 4.032631m","3","de:0d:17:32:1c:8d","Thai Health Product","-57","5200","40","5 GHz","[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][K][V][R][ESS][WPS]","Unknown"
"dc47c3cd-340b-4a0a-8957-43ecc47e7861","akmtrip","ed7e945c-dfca-4a61-bfdd-5d07d2d577c5","2026-04-03 14:35:10","Lat: 13.74053909133709, Lng: 100.6097772635984, Accuracy: 4.032631m","3","de:0d:17:32:1c:8c","Thai Health Product","-65","2432","5","2.4 GHz","[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][K][V][R][ESS][WPS]","Unknown"
"dc47c3cd-340b-4a0a-8957-43ecc47e7861","akmtrip","ed7e945c-dfca-4a61-bfdd-5d07d2d577c5","2026-04-03 14:35:10","Lat: 13.74053909133709, Lng: 100.6097772635984, Accuracy: 4.032631m","3","cc:05:77:d1:5c:50","THP_2.4G","-86","2412","1","2.4 GHz","[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS]","Unknown"
"dc47c3cd-340b-4a0a-8957-43ecc47e7861","akmtrip","edf761de-eb73-4bab-b9c7-70b64f89f8d0","2026-04-03 14:35:11","Lat: 13.740544697048046, Lng: 100.60977461764043, Accuracy: 4.134164m","3","de:0d:17:32:1c:8d","Thai Health Product","-57","5200","40","5 GHz","[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][K][V][R][ESS][WPS]","Unknown"
"dc47c3cd-340b-4a0a-8957-43ecc47e7861","akmtrip","edf761de-eb73-4bab-b9c7-70b64f89f8d0","2026-04-03 14:35:11","Lat: 13.740544697048046, Lng: 100.60977461764043, Accuracy: 4.134164m","3","de:0d:17:32:1c:8c","Thai Health Product","-65","2432","5","2.4 GHz","[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][K][V][R][ESS][WPS]","Unknown"
"dc47c3cd-340b-4a0a-8957-43ecc47e7861","akmtrip","edf761de-eb73-4bab-b9c7-70b64f89f8d0","2026-04-03 14:35:11","Lat: 13.740544697048046, Lng: 100.60977461764043, Accuracy: 4.134164m","3","cc:05:77:d1:5c:50","THP_2.4G","-86","2412","1","2.4 GHz","[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS]","Unknown"
