collection_id,username,sample_id,captured_at,gps_text,wifi_count,bssid,ssid,rssi_dbm,frequency_mhz,channel,band,security,wifi_standard,address
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,16:13:46:97:97:d1,Anoovat 2G,-72,2462,11,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,8a:69:3d:04:b5:e0,THEMAXGOLD_2.4G,-64,2412,1,2.4 GHz,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,44:27:f3:ed:27:47,70mai_A200_2747,-73,2412,1,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,4a:81:d4:23:a7:10,SATHU Cafe,-76,5320,64,5 GHz,[WPA-PSK-CCMP][K][V][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,4a:81:d4:53:a7:10,<hidden>,-77,5320,64,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,4a:81:d4:13:a7:10,DDver,-77,5320,64,5 GHz,[WPA-PSK-CCMP][K][V][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,48:81:d4:03:a7:10,WIN_R,-77,5320,64,5 GHz,[WPA-PSK-CCMP][K][V][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,8a:69:3d:04:b5:e4,THEMAXGOLD_5G,-77,5180,36,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][WPA-PSK-CCMP][K][V][ESS][WPS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,4a:81:d4:93:a7:10,DDver,-77,2437,6,2.4 GHz,[WPA-PSK-CCMP][K][V][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,90:de:80:ec:57:0c,GNET_BB_GONX_EC570C,-78,2457,10,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,7a:53:0d:15:ea:b1,LeeYa_2.4G,-78,2447,8,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,4a:81:d4:83:a7:10,WIN_R,-78,2437,6,2.4 GHz,[WPA-PSK-CCMP][K][V][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,16:13:46:a7:97:d2,Anoovat 5G,-77,5200,40,5 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,16:13:46:97:97:d2,Anoovat 2G,-78,5200,40,5 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,c6:3a:f0:84:4b:3c,OPPO A5x r44b,-81,2462,11,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,ba:a2:b1:3f:22:94,OPPO A18 F296,-82,5805,161,5 GHz,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][V][PMFC][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,88:dc:96:74:20:69,WIN_R,-82,5500,100,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,92:dc:96:74:20:69,SATHU Cafe,-82,5500,100,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,f6:26:15:bd:d5:0d,iPhone,-82,2437,6,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,9c:63:5b:77:ea:61,barbershop_5G,-83,5300,60,5 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,00:08:22:06:d7:44,AndroidAP_7093,-84,5805,161,5 GHz,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][PMFC][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,64:20:e3:f6:98:11,<hidden>,-84,5785,157,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,8e:dc:96:74:20:6c,DDver,-84,5660,132,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,88:dc:96:74:20:6c,WIN_R,-84,5660,132,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,9e:63:5b:47:ea:61,<hidden>,-84,5300,60,5 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,e2:ae:a2:f1:00:e0,THEMAXGOLD_5G,-84,5180,36,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][WPA-PSK-CCMP][K][V][ESS][WPS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,a2:93:a5:c0:ad:7f,AndroidAP_5246,-84,2432,5,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,66:20:e3:9c:71:b6,piploy_5G,-85,5765,153,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,92:dc:96:74:20:6c,SATHU Cafe,-85,5660,132,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,66:20:e3:9d:e9:f0,hiken_5G,-86,5785,157,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,38:91:48:e2:9e:3d,NZ_9_595_5G,-86,5540,108,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,7285cd34-fba9-4f3f-a113-778432b74915,2026-04-03 10:47:14,"Lat: 13.763184113457486, Lng: 100.645778693217, Accuracy: 4.7m",36,e6:66:ab:42:d7:28,<hidden>,-72,5320,64,5 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS],,Ramkhamhaeng Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,8a:69:3d:04:d9:c0,THEMAXGOLD_5G,-86,5180,36,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][WPA-PSK-CCMP][K][V][ESS][WPS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,3a:91:48:4d:65:27,<hidden>,-87,5640,128,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,38:91:48:dd:65:27,sammaarahang_5G,-87,5640,128,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,3a:91:48:42:9e:3d,<hidden>,-86,5540,108,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,7285cd34-fba9-4f3f-a113-778432b74915,2026-04-03 10:47:14,"Lat: 13.763184113457486, Lng: 100.645778693217, Accuracy: 4.7m",36,3c:f9:f0:64:33:36,HTET AKARI 3BB_5G,-71,5560,112,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],,Ramkhamhaeng Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,66:20:e3:99:5d:7e,FIONA 5G,-88,5220,44,5 GHz,[WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,64:20:e3:79:5d:7f,<hidden>,-88,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,680a0333-0ca0-4615-a483-6d52c7bed9dc,2026-04-03 10:57:17,"Lat: 13.7077340545447, Lng: 100.64500993936925, Accuracy: 3.266244m",27,02:08:22:c6:2f:dd,AndroidAP_1517,-69,2472,13,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],,Srinagarindra Road - Suan Luang District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,7285cd34-fba9-4f3f-a113-778432b74915,2026-04-03 10:47:14,"Lat: 13.763184113457486, Lng: 100.645778693217, Accuracy: 4.7m",36,3e:f9:f0:44:33:36,<hidden>,-72,5560,112,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],,Ramkhamhaeng Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,f4:fc:49:2f:69:65,Thz u 5G,-91,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][K][V][PMFC][ESS][WPS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,3a:91:48:44:1a:4d,<hidden>,-92,5540,108,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,38:91:48:e4:1a:4d,Guai Guai_5G,-93,5540,108,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,009ab690-cc2c-41a7-8754-e8b8cdc19f55,2026-04-03 10:46:38,"Lat: 13.804134805561947, Lng: 100.64751954273774, Accuracy: 4.1950274m",57,3a:91:48:4e:8d:61,<hidden>,-93,5540,108,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],,Nawamin Road - Bueng Kum District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,3a:72:c2:23:7a:b7,<hidden>,-91,5785,157,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][WPA-PSK-CCMP][K][V][ESS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,c8:8a:d8:e0:8c:a1,ZEUS_R8_e08ca1,-65,2412,1,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,7a:54:86:f6:55:d6,Galaxy A52s 5G9779,-73,2442,7,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,76:a0:02:e0:0d:99,POCO C75,-77,2412,1,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,88:dc:96:74:20:68,WIN_R,-77,2412,1,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,f6:fc:49:1f:69:10,<hidden>,-78,2437,6,2.4 GHz,[WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,66:20:e0:17:99:a3,RT1_2.4GHz,-78,2427,4,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,66:20:e3:19:5d:7e,FIONA 2.4G,-79,2467,12,2.4 GHz,[WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,8e:dc:96:74:20:68,DDver,-79,2412,1,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,66:20:e3:1b:fe:c6,PITTAPAT_2.4G,-82,2462,11,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,58:c5:87:5e:3d:3b,70mai_M310 Plus 3K_3d3b,-82,2437,6,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,64:20:e3:ed:e9:f1,<hidden>,-84,5785,157,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,7285cd34-fba9-4f3f-a113-778432b74915,2026-04-03 10:47:14,"Lat: 13.763184113457486, Lng: 100.645778693217, Accuracy: 4.7m",36,64:20:e0:e7:fa:16,Enchanting Maltese Cattery,-76,5745,149,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],,Ramkhamhaeng Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,66:20:e3:96:8e:e0,Cartoon41_5G,-88,5765,153,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,66:20:e3:96:98:10,KHUNNIGH_5G,-91,5785,157,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
eeb61b86-4950-4114-94c1-a69a24679260,akmtrip,877f62a8-b0d5-4ac8-8a7e-f8daa6c25ffa,2026-04-03 10:46:42,"Lat: 13.763917579305327, Lng: 100.64568957569963, Accuracy: 26.721386m",61,64:20:e3:a8:fa:a7,<hidden>,-91,5745,149,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],,Srinagarindra Road - Bang Kapi District - Bangkok - Thailand
